Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.8, 0.9, 0.8):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
4463.9282:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4481.8776:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4481.8776:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4498.8352:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4498.8352:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4515.7908:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4515.7908:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4532.7406:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4532.7406:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4548.6982:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4548.6982:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4565.6579:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4565.6579:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4582.6132:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4582.6132:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4599.5615:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4599.5615:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4616.5168:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4616.5168:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4633.471:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4633.471:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4650.4262:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4650.4262:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4667.3809:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4667.3809:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4683.3384:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4683.3384:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4700.2924:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4700.2924:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4717.2467:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4717.2467:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4734.2065:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4734.2065:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4751.6815:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4751.6815:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4767.6377:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4767.6377:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4784.593:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4784.593:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4801.5487:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4801.5487:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4818.5073:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4818.5073:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4835.4571:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4835.4571:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4852.4114:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4852.4114:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4869.366:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4869.366:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4885.3233:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4885.3233:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4904.2747:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4904.2747:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4919.2325:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4919.2325:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4936.1876:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4936.1876:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4953.1417:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4953.1417:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4970.0976:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4970.0976:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
4987.0527:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
4987.0527:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5004.0058:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5004.0058:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5020.9616:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5020.9616:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5037.918:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5037.918:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5054.87:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5054.87:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5071.8243:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5071.8243:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5088.7792:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5088.7792:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5104.7369:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5104.7369:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5121.692:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5121.692:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5138.646:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5138.646:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5155.613:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.3, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
5155.613:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5172.5555:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.6)
5172.5555:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5189.5102:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.6):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.6)
5189.5102:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5206.4673:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5206.4673:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5223.4206:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5223.4206:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5240.3746:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5240.3746:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5256.3313:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5256.3313:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5273.2859:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5273.2859:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5290.2406:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5290.2406:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5307.1963:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5307.1963:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5324.1507:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5324.1507:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5341.1046:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.9, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5341.1046:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5358.059:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5358.059:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5375.014:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5375.014:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5391.9707:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5391.9707:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5408.9232:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5408.9232:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5424.8807:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5424.8807:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5441.8361:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5441.8361:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5458.7905:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5458.7905:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5475.7448:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5475.7448:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
5492.6988:User 1:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.8, 0.5):(0.2, 0.8, 0.5):right:drag:exit:::5:6:Cylinder2 (UnityEngine.GameObject):(0.2, 0.8, 0.5)
5492.6988:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
