Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9969:User 1:(0.5, 0.8, 0.6):(0.9, 0.8, 0.7):(0.8, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
4363.2286:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4363.2286:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4381.302:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4381.302:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4397.26:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4397.26:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4413.3301:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4413.3301:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4431.2816:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4431.2816:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4448.241:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4448.241:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4465.195:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4465.195:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4481.165:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4481.165:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4498.1025:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4498.1025:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4515.0845:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4515.0845:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4531.0152:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4531.0152:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4548.5145:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4548.5145:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4566.728:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.5)
4566.728:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4582.7486:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4582.7486:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4599.7168:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4599.7168:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4616.6495:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4616.6495:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4632.6082:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4632.6082:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4650.5558:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4650.5558:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4666.8928:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4666.8928:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4683.939:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4683.939:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4699.9019:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4699.9019:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4717.9391:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.5)
4717.9391:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4732.8993:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4732.8993:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4751.7811:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4751.7811:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4768.8086:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4768.8086:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4784.8946:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4784.8946:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4801.9725:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4801.9725:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4817.962:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4817.962:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4834.9245:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4834.9245:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4850.9306:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4850.9306:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4868.828:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4868.828:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4886.7907:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4886.7907:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4902.84:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4902.84:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4919.8285:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4919.8285:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4936.8889:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4936.8889:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4952.8505:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4952.8505:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4970.9355:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4970.9355:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
4986.8637:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
4986.8637:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5003.845:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5003.845:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5020.7981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5020.7981:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5036.7946:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5036.7946:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5055.213:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5055.213:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5070.1659:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5070.1659:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5088.1544:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5088.1544:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5104.1119:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5104.1119:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5122.0779:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5122.0779:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5139.085:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5139.085:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5155.0425:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5155.0425:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5172.0227:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5172.0227:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5189.9491:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5189.9491:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5205.9875:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5205.9875:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5222.9407:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5222.9407:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5240.8971:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5240.8971:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5256.44:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5256.44:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5272.5442:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5272.5442:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5290.4545:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5290.4545:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5307.4099:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5307.4099:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5323.3671:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5323.3671:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5340.3233:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5340.3233:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5358.2751:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5358.2751:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5374.2839:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5374.2839:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5390.2415:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.3, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
5390.2415:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.8, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
5408.2062:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.8, 0.5):PosTouchU1:right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
