Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
1.9922:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
4042.852:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4059.7407:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4059.7407:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4076.8647:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4076.8647:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4093.8919:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4093.8919:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4110.8617:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4110.8617:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4126.92:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4126.92:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4143.907:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4143.907:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4160.9102:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4160.9102:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4177.8648:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4177.8648:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4194.9322:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4194.9322:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4210.9863:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4210.9863:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4228.9392:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4228.9392:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4244.964:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4244.964:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4261.9163:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4261.9163:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4278.8746:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4278.8746:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4295.8853:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4295.8853:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4313.0052:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4313.0052:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4329.0483:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4329.0483:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4347.0488:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4347.0488:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4362.954:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4362.954:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4380.0165:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4380.0165:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4397.0475:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4397.0475:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4414.0702:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4414.0702:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4430.9678:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4430.9678:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4446.94:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4446.94:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4463.9347:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4463.9347:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4480.8904:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4480.8904:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4497.8442:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4497.8442:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4514.8467:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4514.8467:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4530.8037:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4530.8037:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4547.9377:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4547.9377:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4564.8496:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4564.8496:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4581.8452:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4581.8452:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4598.7344:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4598.7344:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4615.7577:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4615.7577:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4632.8004:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4632.8004:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4649.7497:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4649.7497:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4666.7656:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4666.7656:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4683.6561:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4683.6561:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4699.8841:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:5:null:(0.0, 0.8, 0.9)
4699.8841:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:5:5:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
4716.814:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4716.814:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4733.769:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4733.769:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4750.7239:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4750.7239:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4767.8087:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4767.8087:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4783.7377:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4783.7377:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4800.8659:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4800.8659:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4817.7686:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4817.7686:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4834.727:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4834.727:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4851.6802:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4851.6802:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4868.8227:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4868.8227:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4885.8713:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4885.8713:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4902.8259:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4902.8259:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4918.8143:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4918.8143:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4935.7381:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4935.7381:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4952.9294:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4952.9294:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4969.9038:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4969.9038:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
4987.034:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
4987.034:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5003.057:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
5003.057:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5019.9458:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
5019.9458:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5036.9671:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
5036.9671:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5053.9072:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
5053.9072:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5070.8888:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
5070.8888:User 2:(0.5, 0.8, 0.5):(0.7, 0.9, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:double-tap:selected::circle:5:4::(0.2, 0.8, 0.4)
5087.8443:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
